City,Lat,Lng,Weather Description,Max Temp,Humidity,Wind Speed,Cloudiness,Country
Fukue,32.6881,128.8419,overcast clouds,70.39400000000008,88,4.02,100,JP
Vao,-22.6667,167.4833,overcast clouds,72.266,81,8.41,100,NC
Mehamn,71.0357,27.8492,overcast clouds,40.91000000000008,85,3.44,100,NO
Xuddur,4.1213,43.8894,few clouds,73.85,73,9.39,24,SO
Santiago Del Estero,-27.7951,-64.2615,clear sky,71.6,20,3.18,5,AR
Preobrazheniye,42.9019,133.9064,overcast clouds,54.932000000000016,81,3.06,100,RU
Aitape,-3.1374,142.3475,few clouds,76.51400000000004,87,2.58,23,PG
Kamaishi,39.2667,141.8833,overcast clouds,57.092,87,3.5,100,JP
Chicama,-7.8447,-79.1469,scattered clouds,64.94000000000003,64,4.26,26,PE
Eydhafushi,5.1033,73.0708,scattered clouds,82.83200000000002,74,5.7,26,MV
Mulege,26.8833,-111.9833,clear sky,91.90400000000005,40,4.52,0,MX
Palu,-0.8917,119.8707,overcast clouds,74.39000000000001,95,1.66,94,ID
Xiaoweizhai,26.1903,107.5125,overcast clouds,66.434,86,1.09,96,CN
Poptun,16.3311,-89.4169,overcast clouds,76.06400000000004,78,2.54,100,GT
Coahuayana,18.7333,-103.6833,overcast clouds,89.43800000000005,56,4.0,100,MX
Lovozero,68.005,35.0117,scattered clouds,56.21000000000008,72,2.92,41,RU
Shorapur,16.5167,76.75,broken clouds,82.292,57,6.2,72,IN
Betioky,-23.7167,44.3833,clear sky,66.68600000000006,56,0.94,3,MG
Gorom-Gorom,14.4439,-0.2361,broken clouds,99.91400000000003,12,3.93,84,BF
Forbes,-33.3833,148.0167,clear sky,35.924000000000014,92,2.72,0,AU
Vakhrushev,48.9833,142.9667,broken clouds,55.43600000000007,77,2.41,80,RU
Bull Savanna,17.8868,-77.5902,overcast clouds,79.39400000000008,75,3.49,100,JM
Timra,62.487,17.3257,clear sky,56.87600000000009,58,4.12,0,SE
Pakala,13.4667,79.1167,overcast clouds,79.34000000000002,72,2.56,93,IN
Verkhnevilyuysk,63.4453,120.3167,few clouds,55.97600000000009,75,1.78,17,RU
Chunoyar,57.4467,97.3217,few clouds,61.71800000000009,75,0.85,20,RU
Kaputa,-8.4689,29.6619,clear sky,67.51400000000004,59,1.96,7,ZM
Greenwich,41.0265,-73.6285,clear sky,85.94600000000005,51,3.09,0,US
West Bay,19.3667,-81.4167,few clouds,89.67200000000004,62,4.63,20,KY
Kontagora,10.3999,5.4695,light rain,79.05200000000008,73,2.6,74,NG
Zhucheng,35.9947,119.3975,clear sky,64.94000000000003,84,2.12,0,CN
Jaguey Grande,22.5269,-81.1286,light rain,91.34600000000005,51,5.26,44,CU
Gallup,35.5281,-108.7426,clear sky,85.01000000000008,10,1.79,0,US
Imbituba,-28.24,-48.6703,clear sky,64.85,93,2.24,0,BR
Beipiao,41.7919,120.7792,overcast clouds,57.38000000000004,94,1.18,100,CN
Mahajanga,-15.7167,46.3167,few clouds,71.61800000000008,94,1.03,20,MG
Yeppoon,-23.1333,150.7333,overcast clouds,60.58399999999999,88,2.82,94,AU
Ust-Kuyga,70.0167,135.6,broken clouds,64.86800000000008,40,2.33,76,RU
Puerto Penasco,31.3167,-113.5333,clear sky,81.91400000000003,81,4.92,0,MX
Grande Prairie,55.1667,-118.8027,overcast clouds,68.18000000000004,42,4.12,100,CA
Lidkoping,58.5052,13.1577,scattered clouds,59.018000000000086,84,4.12,43,SE
Aykhal,66.0,111.5,overcast clouds,65.48000000000005,38,1.17,91,RU
Lompoc,34.6391,-120.4579,clear sky,91.77800000000006,48,11.18,0,US
Lebanon,36.2081,-86.2911,clear sky,99.44600000000005,54,3.18,7,US
Guider,9.9342,13.9486,scattered clouds,84.02000000000007,51,1.41,33,CM
Kathmandu,27.7167,85.3167,broken clouds,68.21600000000001,100,2.06,75,NP
Sampit,-2.5333,112.95,light rain,71.97800000000007,99,1.07,94,ID
Mogadishu,2.0371,45.3438,broken clouds,78.42200000000004,81,8.46,79,SO
Yelizovo,53.1873,158.3805,broken clouds,46.544000000000075,93,3.0,75,RU
Palmas Bellas,9.2319,-80.0867,overcast clouds,78.76400000000004,87,2.31,100,PA
Guiratinga,-16.3494,-53.7583,scattered clouds,76.49600000000005,34,0.96,30,BR
Khani,41.9563,42.9566,overcast clouds,58.56800000000008,98,0.36,100,GE
Teloloapan,18.35,-99.85,overcast clouds,78.49400000000007,48,1.77,89,MX
Tekeli,44.83,78.8239,broken clouds,58.964000000000034,56,4.04,65,KZ
Yablochnyy,47.1661,142.0661,clear sky,56.228000000000065,86,3.36,1,RU
Marshall,34.3834,-86.3333,clear sky,96.31400000000004,54,4.12,0,US
Yarmouth,41.7057,-70.2286,clear sky,78.908,42,3.6,0,US
Saeby,57.3319,10.5225,overcast clouds,55.958000000000006,88,6.55,100,DK
Sambava,-14.2667,50.1667,scattered clouds,70.19600000000005,90,3.79,38,MG
Kununurra,-15.7667,128.7333,broken clouds,51.78200000000002,87,0.0,58,AU
Batemans Bay,-35.7167,150.1833,overcast clouds,46.09400000000007,74,2.51,95,AU
Bambous Virieux,-20.3428,57.7575,light rain,72.21200000000006,83,5.14,40,MU
Port Lincoln,-34.7333,135.8667,scattered clouds,58.478000000000065,82,8.25,27,AU
Talnakh,69.4865,88.3972,broken clouds,58.208000000000006,59,2.72,76,RU
Marzuq,14.4,46.4667,clear sky,79.71800000000009,18,1.3,4,YE
Jalu,29.0331,21.5482,clear sky,79.41200000000006,47,7.36,0,LY
Berlevag,70.8578,29.0864,overcast clouds,40.94600000000005,87,3.6,100,NO
Te Anau,-45.4167,167.7167,overcast clouds,40.73000000000004,93,2.29,99,NZ
Nishihara,26.1842,127.7558,shower rain,78.85400000000006,95,9.26,100,JP
Rocha,-34.4833,-54.3333,overcast clouds,53.582000000000015,89,2.75,96,UY
Birjand,32.8663,59.2211,scattered clouds,81.06800000000008,21,4.12,40,IR
Cairns,-16.9167,145.7667,scattered clouds,69.74600000000005,78,4.63,40,AU
Kutum,14.2,24.6667,overcast clouds,82.22000000000006,38,1.38,100,SD
Mokrous,51.2333,47.5167,broken clouds,65.58800000000005,51,2.21,58,RU
Leh,34.1667,77.5833,clear sky,53.45600000000003,38,2.34,0,IN
Fayaoue,-20.65,166.5333,clear sky,75.66800000000009,84,6.72,5,NC
Guzelyurt,38.2772,34.3719,broken clouds,54.21200000000006,88,1.34,59,TR
Lasa,46.6166,10.7002,scattered clouds,60.728000000000065,79,0.77,42,IT
Bani,18.2833,-70.3333,broken clouds,79.86200000000005,62,6.07,78,DO
Juan Lacaze,-34.4342,-57.4381,overcast clouds,59.108000000000004,72,3.28,99,UY
Brae,60.3964,-1.353,overcast clouds,51.54800000000002,92,4.99,99,GB
Takoradi,4.8845,-1.7554,light rain,78.29600000000005,85,5.28,100,GH
Kangaba,11.9333,-8.4167,light rain,82.88600000000007,56,3.18,100,ML
Ishigaki,24.3448,124.1572,few clouds,80.72600000000008,100,2.57,20,JP
Sorland,67.667,12.6934,overcast clouds,48.056000000000026,88,4.36,100,NO
Iquique,-20.2208,-70.1431,clear sky,60.83600000000007,75,3.86,4,CL
Saint-Augustin,51.226,-58.6502,broken clouds,65.174,44,4.36,83,CA
Tuzha,57.6062,47.936,broken clouds,58.51400000000003,86,2.9,81,RU
Lithakia,37.7167,20.8333,clear sky,70.97000000000006,75,1.75,8,GR
Besancon,47.2488,6.0182,clear sky,69.13399999999999,85,1.17,6,FR
Elko,41.0002,-115.5012,clear sky,66.74000000000002,13,8.49,0,US
Kuznechnoye,61.12,29.8686,moderate rain,48.992,87,2.7,100,RU
Noumea,-22.2763,166.4572,overcast clouds,73.99400000000007,99,4.46,96,NC
Trairi,-3.2778,-39.2689,clear sky,76.02800000000006,74,4.52,5,BR
Sayyan,15.1718,44.3244,broken clouds,67.67600000000009,15,3.59,69,YE
Mulanje,-16.0316,35.5,clear sky,61.98800000000004,68,2.09,8,MW
Road Town,18.4167,-64.6167,scattered clouds,86.09000000000002,74,5.66,40,VG
Praya,14.9215,-23.5087,broken clouds,75.74000000000002,73,8.23,75,CV
Kattivakkam,13.2167,80.3167,broken clouds,85.06400000000004,82,6.31,70,IN
Charters Towers,-20.1,146.2667,clear sky,55.07600000000009,93,2.69,0,AU
Mtwara,-10.2667,40.1833,few clouds,72.734,94,5.14,20,TZ
Havelock,34.8791,-76.9013,overcast clouds,91.34600000000005,66,3.04,87,US
Los Llanos De Aridane,28.6585,-17.9182,scattered clouds,67.74800000000002,88,1.34,40,ES
Chimbote,-9.0853,-78.5783,few clouds,65.984,74,4.75,22,PE
Apt,43.8833,5.4,scattered clouds,73.76000000000008,56,0.46,25,FR
Atar,20.5169,-13.0499,light rain,95.16200000000006,28,1.58,99,MR
Esna,25.2934,32.554,clear sky,87.81800000000008,20,4.13,0,EG
Agadez,19.75,10.25,clear sky,93.84800000000003,18,2.9,5,NE
Ingham,42.6,-84.3833,clear sky,85.17200000000004,79,4.63,0,US
Zeya,53.75,127.2667,overcast clouds,59.018000000000086,97,0.78,100,RU
Fegyvernek,47.2667,20.5333,few clouds,62.61800000000009,64,2.62,16,HU
Cardston,49.2,-113.3019,light rain,46.688000000000045,83,11.06,100,CA
Amahai,-3.3333,128.9167,overcast clouds,77.07200000000003,86,1.38,100,ID
Daru,-9.0763,143.2092,scattered clouds,78.0260000000001,89,6.08,27,PG
Saint-Avertin,47.3636,0.7399,clear sky,71.47400000000002,59,3.09,0,FR
Concarneau,47.875,-3.9225,clear sky,68.28800000000004,74,4.57,2,FR
Richards Bay,-28.783,32.0377,overcast clouds,67.28000000000004,46,2.59,100,ZA
Sandnessjoen,66.0217,12.6316,broken clouds,50.522000000000034,98,2.57,75,NO
Havre,49.5833,0.3333,clear sky,62.99600000000005,63,4.12,0,FR
Bentiu,9.2333,29.8333,light rain,77.59400000000008,71,3.63,96,SS
Henties Bay,-22.116,14.2845,clear sky,56.94800000000002,85,5.38,0,NA
Rypefjord,70.6333,23.6667,broken clouds,41.46800000000009,87,3.6,75,NO
Mandalgovi,45.7625,106.2708,overcast clouds,60.29600000000005,64,7.15,91,MN
Karpogory,64.0019,44.4451,few clouds,53.708000000000006,78,0.9,11,RU
Srivardhan,18.0333,73.0167,few clouds,82.058,81,3.73,15,IN
Novo Aripuana,-5.1206,-60.3797,broken clouds,80.34800000000003,78,0.55,59,BR
Padang,-0.9492,100.3543,light rain,74.10200000000007,96,1.99,97,ID
Bambanglipuro,-7.95,110.2833,broken clouds,75.68600000000006,89,1.65,67,ID
Itoman,26.1247,127.6694,light rain,79.57400000000001,92,9.26,75,JP
Andros,37.8333,24.9333,clear sky,77.558,56,2.68,1,GR
Washougal,45.5826,-122.3534,broken clouds,66.93800000000005,60,2.68,82,US
Morros,-9.4467,-46.3003,broken clouds,83.01200000000006,37,2.41,69,BR
Bilibino,68.0546,166.4372,clear sky,55.11200000000006,35,2.22,0,RU
Opuwo,-18.0607,13.84,clear sky,54.320000000000064,33,1.55,7,NA
Mahon,39.8885,4.2658,clear sky,73.958,56,1.54,0,ES
Lesozavodsk,45.4794,133.4244,overcast clouds,53.852000000000075,86,0.67,98,RU
Plettenberg Bay,-34.0527,23.3716,light rain,55.43600000000007,73,8.47,89,ZA
Zinacantan,16.75,-92.7,overcast clouds,62.40200000000008,92,0.55,100,MX
Northam,51.0333,-4.2167,scattered clouds,55.38200000000002,83,1.91,27,GB
Porto San Giorgio,43.1827,13.7934,clear sky,75.00200000000008,74,1.73,0,IT
Coronado,32.6859,-117.1831,clear sky,87.26000000000008,71,3.58,0,US
Nikolsk,53.7189,46.0712,few clouds,58.64000000000002,86,3.31,11,RU
Mount Isa,-20.7333,139.5,clear sky,40.766000000000005,65,0.0,0,AU
Hanna,51.6334,-111.9018,overcast clouds,56.858000000000004,72,3.58,87,CA
Houma,29.5958,-90.7195,scattered clouds,93.99199999999999,63,3.58,42,US
Sao Miguel Do Araguaia,-13.275,-50.1628,broken clouds,83.08399999999999,40,1.01,80,BR
Camopi,3.1655,-52.3158,overcast clouds,78.17000000000006,84,1.06,100,GF
Pyinmana,19.7333,96.2167,overcast clouds,75.092,94,1.86,100,MM
Katherine,-14.4667,132.2667,overcast clouds,57.524000000000015,54,2.06,96,AU
Rabak,13.1809,32.74,light rain,77.84600000000005,68,13.36,100,SD
Sisimiut,66.9395,-53.6735,clear sky,36.21200000000006,66,11.91,3,GL
Hirado,33.3597,129.5531,overcast clouds,69.38600000000007,91,4.53,100,JP
Isangel,-19.55,169.2667,broken clouds,77.93600000000006,78,5.24,55,VU
Marsa Matruh,31.3525,27.2453,scattered clouds,71.79800000000003,88,3.09,40,EG
Santo Domingo,18.5001,-69.9886,scattered clouds,79.03399999999999,76,1.79,40,DO
Atherton,53.5237,-2.4935,scattered clouds,58.78399999999999,63,0.45,39,GB
Karatuzskoye,53.6072,92.8667,moderate rain,63.03200000000002,95,3.84,100,RU
Nizwa,22.9333,57.5333,scattered clouds,84.66800000000009,50,1.8,31,OM
Kaohsiung,22.6163,120.3133,moderate rain,81.03200000000001,84,2.06,75,TW
Yumen,40.2833,97.2,scattered clouds,67.96400000000003,9,3.21,39,CN
Pitimbu,-7.4706,-34.8086,clear sky,79.39400000000008,73,4.11,1,BR
Bouar,5.934,15.596,overcast clouds,66.41600000000001,91,0.99,100,CF
Svetlogorsk,52.6333,29.7333,clear sky,50.95400000000005,88,3.82,2,BY
Pacific Grove,36.6177,-121.9166,few clouds,81.55400000000006,71,4.47,20,US
Ranong,9.9658,98.6348,overcast clouds,78.47600000000008,87,0.59,98,TH
Okha,53.5739,142.9478,overcast clouds,48.992,94,1.13,97,RU
La Palma,33.8464,-118.0467,few clouds,91.184,62,5.14,20,US
Huanren,41.2647,125.3667,light rain,56.84000000000002,94,0.95,100,CN
Deer Lake,49.1667,-57.4316,broken clouds,75.05600000000003,33,7.72,75,CA
Kabinda,-6.1333,24.4833,scattered clouds,73.45400000000005,44,0.92,33,CD
Russell,32.3502,-85.1999,broken clouds,94.28000000000004,56,2.37,76,US
Kuah,6.3265,99.8432,few clouds,80.58200000000002,83,1.54,20,MY
Linxia,35.6003,103.2064,clear sky,54.53600000000007,42,2.03,7,CN
Valdivia,-39.8142,-73.2459,overcast clouds,48.29000000000002,98,0.9,100,CL
Katakwi,1.8911,33.9661,light rain,63.91400000000003,88,1.6,2,UG
Krasnozerskoye,53.9828,79.2374,clear sky,54.41000000000008,96,3.2,1,RU
Nouadhibou,20.931,-17.0347,sand,69.78200000000001,83,8.75,8,MR
Jose De Freitas,-4.7564,-42.5756,clear sky,86.95400000000005,74,1.64,3,BR
Half Moon Bay,37.4636,-122.4286,scattered clouds,90.53600000000007,67,6.1,28,US
Elizabeth City,36.2946,-76.2511,overcast clouds,83.04800000000003,72,2.24,91,US
Sobolevo,54.4299,31.8996,scattered clouds,52.30400000000005,73,7.13,34,RU
New Ulm,44.3125,-94.4605,clear sky,92.26400000000004,49,9.77,0,US
Weimar,50.9833,11.3167,clear sky,57.68600000000007,86,1.65,1,DE
Comodoro Rivadavia,-45.8667,-67.5,clear sky,49.85600000000003,76,5.14,0,AR
Alugan,12.2188,125.4808,overcast clouds,79.50200000000008,82,2.76,100,PH
Tucuman,-26.8241,-65.2226,clear sky,66.2,45,4.12,5,AR
Isla Mujeres,21.2311,-86.731,overcast clouds,86.16200000000006,75,5.69,99,MX
Kalabo,-14.97,22.6814,clear sky,59.97200000000004,46,1.64,2,ZM
Marsh Harbour,26.5412,-77.0636,few clouds,82.00400000000005,75,5.09,18,BS
Sabang,5.8933,95.3214,broken clouds,81.06800000000008,79,8.5,54,ID
Aksu,41.1231,80.2644,scattered clouds,78.83600000000007,18,3.48,35,CN
Lagoa,39.05,-27.9833,overcast clouds,63.59000000000002,79,5.76,100,PT
Senador Guiomard,-10.1522,-67.7392,scattered clouds,82.14800000000002,55,0.41,30,BR
Paris,48.8534,2.3488,clear sky,71.38399999999999,55,3.09,0,FR
Uberaba,-19.7483,-47.9319,clear sky,73.97600000000008,31,2.06,0,BR
Qasigiannguit,68.8193,-51.1922,broken clouds,32.774000000000015,71,4.63,71,GL
Khurda,20.1833,85.6167,overcast clouds,82.31000000000009,79,3.42,100,IN
Coolum Beach,-26.5333,153.1,overcast clouds,59.07200000000004,97,1.3,89,AU
Juneau,58.3019,-134.4197,light rain,56.21000000000008,97,0.65,100,US
Mortka,59.3322,66.0214,broken clouds,50.288000000000046,92,2.23,58,RU
Svetlyy,54.675,20.1347,clear sky,55.958000000000006,84,7.17,0,RU
Artyom,40.4723,50.333,clear sky,71.74400000000007,77,7.27,0,AZ
Sao Filipe,14.8961,-24.4956,overcast clouds,74.22800000000007,77,6.24,100,CV
Tahoua,14.8888,5.2692,scattered clouds,94.69400000000007,30,3.99,25,NE
Letlhakane,-21.4167,25.5833,clear sky,59.81000000000008,38,2.3,3,BW
Alofi,-19.0595,-169.9187,few clouds,76.892,83,3.6,20,NU
Gerash,27.6652,54.1371,clear sky,84.34400000000008,30,2.03,2,IR
Raton,36.9034,-104.4391,clear sky,90.21200000000006,8,7.84,0,US
Dunedin,-45.8742,170.5036,broken clouds,45.806000000000026,58,8.49,82,NZ
Oudenburg,51.1851,3.0085,clear sky,61.98800000000004,67,5.14,0,BE
Sawtell,-30.3833,153.1,clear sky,55.418000000000085,88,4.12,0,AU
Puerto Del Rosario,28.5004,-13.8627,few clouds,73.14800000000002,60,6.17,20,ES
Aquiraz,-3.9014,-38.3911,clear sky,81.17600000000009,74,2.71,6,BR
Tilichiki,60.4667,166.1,broken clouds,53.65400000000005,55,1.32,81,RU
Zonguldak,41.25,31.8333,broken clouds,58.40600000000003,89,1.73,72,TR
Quata,-22.2475,-50.6983,few clouds,61.50200000000008,56,2.88,16,BR
Turbat,26.0023,63.044,clear sky,84.25400000000005,69,3.92,0,PK
Batagay,67.6333,134.6333,overcast clouds,60.98000000000004,57,0.26,100,RU
Zyryanka,65.75,150.85,overcast clouds,60.314000000000036,48,5.37,100,RU
Herbertpur,30.45,77.7333,clear sky,84.02000000000007,26,2.27,0,IN
Glenwood Springs,39.5505,-107.3248,clear sky,74.408,24,6.17,0,US
Avera,33.194,-82.5271,broken clouds,86.37800000000007,39,3.21,72,US
Upington,-28.4478,21.2561,scattered clouds,44.978000000000065,81,3.09,33,ZA
Kombissiri,12.0656,-1.3375,overcast clouds,84.18200000000002,39,5.39,100,BF
Saurimo,-9.6608,20.3916,few clouds,63.788000000000046,40,0.16,17,AO
Hami,42.8,93.45,overcast clouds,86.12600000000009,20,8.93,100,CN
Teguldet,57.3064,88.1667,overcast clouds,56.228000000000065,97,2.08,85,RU
Bolshaya Glushitsa,50.2406,43.5908,clear sky,63.03200000000002,55,3.28,0,RU
Manadhoo,5.7667,73.3833,few clouds,82.76000000000008,76,5.63,23,MV
Novosheshminsk,55.0651,51.2338,few clouds,57.77600000000009,86,2.65,11,RU
Troitskoye,52.9821,84.6757,light rain,59.18000000000004,98,3.1,99,RU
Gravdal,68.1214,13.5031,broken clouds,46.291999999999994,100,3.09,75,NO
Gondar,12.6,37.4667,broken clouds,61.754000000000055,71,0.98,84,ET
Auki,-8.7676,160.7034,scattered clouds,79.75400000000005,81,1.76,28,SB
Ishurdi,24.1333,89.0833,overcast clouds,82.32800000000006,87,6.38,100,BD
Sechura,-5.5569,-80.8222,few clouds,73.83200000000002,58,7.06,12,PE
Uporovo,56.3109,66.2693,broken clouds,51.56600000000001,91,1.96,66,RU
Okhotsk,59.3833,143.3,broken clouds,45.64400000000008,83,0.41,72,RU
Matara,5.9485,80.5353,overcast clouds,79.16000000000008,87,5.0,100,LK
Khatanga,71.9667,102.5,few clouds,47.94800000000002,61,5.09,17,RU
Yenagoa,4.9247,6.2642,light rain,75.308,93,1.98,86,NG
Casma,-41.0082,-73.1244,overcast clouds,51.08000000000004,92,2.06,92,CL
Bubaque,11.2833,-15.8333,overcast clouds,79.25,81,4.13,100,GW
Margate,51.3813,1.3862,few clouds,61.30400000000005,74,0.89,13,GB
Santa Isabel Do Rio Negro,-0.4139,-65.0192,broken clouds,75.56000000000009,96,1.28,76,BR
Kalyazin,57.2403,37.8433,overcast clouds,60.02600000000009,93,3.07,98,RU
Dongning,44.0622,131.1207,overcast clouds,50.99000000000002,89,0.29,98,CN
Taszar,46.3747,17.9059,scattered clouds,63.28399999999999,68,0.78,38,HU
Colares,38.7992,-9.4469,clear sky,76.19000000000003,68,2.68,0,PT
Barao De Melgaco,-16.1944,-55.9675,scattered clouds,78.36800000000008,33,1.94,45,BR
Camargo,27.6667,-105.1667,scattered clouds,96.26000000000008,15,2.18,36,MX
Thanatpin,17.2119,96.3033,overcast clouds,78.98000000000005,89,1.84,94,MM
Mandurah,-32.55,115.7,light rain,62.52800000000006,75,4.87,65,AU
Kuryk,43.2,51.65,broken clouds,76.91000000000008,43,1.08,69,KZ
Meadow Lake,34.8014,-106.5436,clear sky,94.29800000000003,11,7.91,0,US
Dzhebariki-Khaya,62.2167,135.8,light rain,53.294000000000075,96,1.62,100,RU
Araouane,18.9048,-3.5265,clear sky,98.02400000000002,11,4.97,8,ML
Sovetskiy,61.3614,63.5842,overcast clouds,55.022000000000034,71,1.45,100,RU
Kaeo,-35.1,173.7833,few clouds,53.33000000000004,96,3.76,22,NZ
Oliver,49.1831,-119.5524,overcast clouds,62.51000000000008,68,2.72,99,CA
Dawlatabad,36.4141,64.9053,scattered clouds,84.092,17,1.5,26,AF
Moron,-34.6534,-58.6198,overcast clouds,60.49400000000007,74,2.04,98,AR
Romitan,39.9343,64.3814,clear sky,78.74600000000005,36,2.06,0,UZ
Marrakesh,31.6315,-8.0083,broken clouds,86.07200000000003,42,3.6,75,MA
Brenham,30.1669,-96.3977,clear sky,97.86200000000005,36,8.23,0,US
Jutai,-5.1833,-68.9,broken clouds,79.52000000000007,67,1.17,66,BR
Manggar,-2.8833,108.2667,broken clouds,81.392,79,3.71,62,ID
Lugovoy,42.9472,72.7644,overcast clouds,68.09000000000002,51,2.13,100,KZ
Knysna,-34.0363,23.0471,light rain,55.23800000000004,76,7.41,98,ZA
Filadelfia,39.9523,-75.1638,overcast clouds,86.18000000000004,48,2.68,89,US
Adre,13.4667,22.2,overcast clouds,78.53000000000004,51,2.72,96,TD
Sucua,-2.4667,-78.1667,few clouds,81.33800000000005,44,1.03,20,EC
Wanaka,-44.7,169.15,few clouds,34.070000000000064,88,3.17,22,NZ
Live Oak,36.9836,-121.9805,clear sky,90.41000000000008,42,6.71,0,US
Chalmette,29.9427,-89.9634,broken clouds,93.05600000000003,54,2.68,72,US
Paita,-5.0892,-81.1144,clear sky,68.07200000000003,73,7.82,8,PE
San Ramon,37.7799,-121.978,clear sky,88.808,28,3.58,0,US
Nanakuli,21.3906,-158.1547,clear sky,78.0260000000001,59,7.68,3,US
Morondava,-20.2833,44.2833,clear sky,69.40400000000005,78,2.42,4,MG
Khao Yoi,13.2403,99.8243,overcast clouds,79.592,82,1.74,100,TH
Kungurtug,50.5994,97.5228,overcast clouds,57.2,81,0.57,100,RU
Demyanovo,60.3511,47.0842,broken clouds,58.19000000000002,92,1.48,83,RU
Newcastle,-32.9272,151.7765,clear sky,49.38800000000005,85,2.24,0,AU
Cherkasskoye,52.4333,47.2167,clear sky,61.79000000000002,62,1.44,5,RU
Cusuna,15.85,-85.2333,overcast clouds,82.31000000000009,71,5.11,100,HN
Morehead,37.2711,-87.1764,clear sky,93.84800000000003,57,3.09,0,US
Adiake,5.2863,-3.304,broken clouds,77.70200000000008,85,4.27,84,CI
Pangody,65.85,74.4859,broken clouds,52.32200000000004,73,4.45,71,RU
Boda,4.3189,17.4695,light rain,73.11200000000005,84,0.6,100,CF
Progreso,21.2833,-89.6667,broken clouds,96.908,60,8.9,63,MX
Chifeng,42.2683,118.9636,broken clouds,57.056000000000026,89,1.06,53,CN
Mehriz,31.5917,54.4318,few clouds,82.90400000000005,14,0.61,11,IR
Viedma,-40.8135,-62.9967,clear sky,51.92600000000009,58,3.96,3,AR
Umm Lajj,25.0213,37.2685,clear sky,83.78600000000007,47,3.13,0,SA
Mopti,14.6667,-4.0,scattered clouds,98.25800000000001,23,5.26,34,ML
Mezen,65.8522,44.24,clear sky,49.37000000000006,96,2.43,0,RU
Maryborough,-25.5333,152.7,overcast clouds,59.82800000000007,86,1.3,91,AU
Mujiayingzi,42.1167,118.7833,scattered clouds,55.63399999999999,92,1.3,44,CN
Qaqortoq,60.7167,-46.0333,overcast clouds,44.15,58,9.16,98,GL
Santa Vitoria Do Palmar,-33.5189,-53.3681,clear sky,56.21000000000008,85,2.3,6,BR
San Miguel,13.4833,-88.1833,overcast clouds,73.76000000000008,96,1.57,100,SV
Mancio Lima,-7.6142,-72.8958,clear sky,82.47200000000004,44,2.57,0,BR
Cockburn Town,21.4612,-71.1419,scattered clouds,84.16400000000003,61,4.12,40,TC
Rey Bouba,8.6724,14.1786,few clouds,79.64600000000004,63,0.44,12,CM
Dezful,32.3811,48.4058,clear sky,93.56000000000009,15,5.23,0,IR
Rundu,-17.9333,19.7667,clear sky,58.80200000000008,41,1.14,0,NA
San Policarpo,12.1791,125.5072,overcast clouds,80.00600000000003,81,3.06,100,PH
Dovers,12.8833,-61.1833,overcast clouds,74.78600000000007,81,7.84,100,VC
Kasempa,-13.4584,25.8338,clear sky,56.53399999999999,54,1.03,1,ZM
Song Phi Nong,14.2241,100.0209,overcast clouds,80.2760000000001,82,2.19,100,TH
Palmer,42.1584,-72.3287,clear sky,82.45400000000005,43,1.34,7,US
San Jose,37.3394,-121.895,smoke,90.48200000000001,25,5.66,20,US
Ostrovnoy,68.0531,39.5131,light rain,52.37600000000009,84,4.3,31,RU
Asosa,10.0667,34.5333,moderate rain,61.754000000000055,93,2.15,100,ET
Badarganj,25.674,89.0549,moderate rain,76.33399999999999,95,5.32,100,BD
Yichun,47.7,128.9,few clouds,58.01000000000008,93,0.66,13,CN
Porto Uniao,-26.2381,-51.0783,clear sky,47.39000000000002,98,1.26,0,BR
Shenzhen,22.5455,114.0683,light rain,79.21400000000003,97,1.42,100,CN
Le Port,-20.9373,55.2919,few clouds,73.25600000000003,58,4.23,14,RE
Sungairaya,0.7,108.9,overcast clouds,76.58600000000007,90,1.57,96,ID
Baker City,44.7749,-117.8344,overcast clouds,52.592,64,4.3,98,US
Alexandria,31.2156,29.9553,clear sky,73.94000000000003,73,4.12,0,EG
Barcelona,41.3888,2.159,few clouds,82.61600000000001,48,2.57,20,ES
Magdagachi,53.45,125.8,moderate rain,57.32600000000009,99,2.06,100,RU
Suez,29.9737,32.5263,clear sky,75.57800000000006,68,4.25,0,EG
Aswan,24.0934,32.907,clear sky,92.49800000000002,17,3.09,0,EG
Kurri Kurri,-32.8167,151.4833,clear sky,49.082000000000015,90,2.6,0,AU
Elk Grove Village,42.0039,-87.9704,clear sky,98.90600000000003,45,5.66,0,US
Plouzane,48.3833,-4.6167,clear sky,60.854000000000056,77,4.12,0,FR
Semey,50.4111,80.2275,clear sky,64.5260000000001,57,3.84,1,KZ
Tromso,69.6496,18.957,broken clouds,48.38000000000004,81,5.14,75,NO
Vilyuysk,63.7553,121.6247,overcast clouds,54.28399999999999,78,1.65,85,RU
College,64.8569,-147.8028,overcast clouds,65.46200000000006,60,1.85,100,US
Arlit,18.7369,7.3853,broken clouds,97.88000000000004,12,3.36,84,NE
Joensuu,62.6012,29.7632,clear sky,57.68600000000007,94,0.51,0,FI
Skibbereen,51.55,-9.2667,scattered clouds,56.102000000000075,77,2.1,47,IE
General Roca,-39.0333,-67.5833,clear sky,61.628000000000064,42,5.12,0,AR
Ahuimanu,21.4447,-157.8378,mist,77.77400000000002,85,3.6,100,US
Roebourne,-20.7833,117.1333,clear sky,71.88800000000005,62,2.93,6,AU
